_Id,_Name,_Tolddescribe,_Description,_Add,_Zipcode,_Zone,_Tel,_Opentime,_Parkinginfo,_Website,_Picture1,_Picdescribe1,_Picture2,_Picdescribe2,_Picture3,_Picdescribe3,_Px,_Py,_Class,_Map,_Changetime
C3_376600000A_000011,Casa Lounge Bar,每當嘉義市跌入夜晚的懷抱裡，華燈初上，店長施義哲（小毛）會打開位於大雅路上的Casa Lounge Bar的大門，店內橘紅色的牆面將酒吧調和成一間溫暖的空間，迎接任何一位在夜晚需要小酌一杯的靈魂。在Casa Lounge Bar之前，小毛做過修車服務、汽車業務，近10年的時間在外縣市奔走風塵，後來想想，似乎任何事情都比不上家鄉的家人重要與可貴，所以不如就回嘉吧。「那時這個店面剛好要收起來，想說就把店頂下來投資，誰知道變成自己下海。」小毛笑著說到，在開店的前兩年，因為沉重的壓力，逼不得已的情況下只休過三天的休假，直到開店第三年，經營漸漸穩定，小毛才增加到一個月一天休假時間，到外縣市的酒吧取經、學習他們的優點。小毛有感Casa為少數在嘉義市專賣調酒的酒吧，讓店內的調酒訴說嘉義的故事也成為他的課題。運用自己的茶農朋友提供的茶葉，讓自己的調酒蘊含阿里山巍峨的風味；選用嘉義在地的鳳梨，增添調酒裡酸甜,每當嘉義市跌入夜晚的懷抱裡，華燈初上，店長施義哲（小毛）會打開位於大雅路上的Casa Lounge Bar的大門，店內橘紅色的牆面將酒吧調和成一間溫暖的空間，迎接任何一位在夜晚需要小酌一杯的靈魂。在Casa Lounge Bar之前，小毛做過修車服務、汽車業務，近10年的時間在外縣市奔走風塵，後來想想，似乎任何事情都比不上家鄉的家人重要與可貴，所以不如就回嘉吧。「那時這個店面剛好要收起來，想說就把店頂下來投資，誰知道變成自己下海。」小毛笑著說到，在開店的前兩年，因為沉重的壓力，逼不得已的情況下只休過三天的休假，直到開店第三年，經營漸漸穩定，小毛才增加到一個月一天休假時間，到外縣市的酒吧取經、學習他們的優點。小毛有感Casa為少數在嘉義市專賣調酒的酒吧，讓店內的調酒訴說嘉義的故事也成為他的課題。運用自己的茶農朋友提供的茶葉，讓自己的調酒蘊含阿里山巍峨的風味；選用嘉義在地的鳳梨，增添調酒裡酸甜,嘉義市東區大雅路二段512號,60076,,886-922882673,週一 ~ 週日   19:00–01:00,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/0537dd5cab2de7c2f461b04feeed04c3.JPG,Casa Lounge Bar,,,,,120.47005620000004,23.4779411,1,,2018/12/21 14:35:49
C3_376600000A_000012,木更咖啡,木更咖啡的店主Orisun從大學開始就對於經典的設計物品有興趣，除了在宿舍裡擺了EAMES的座椅，也會在網路販售國外老品衣物。工業設計研究所畢業後，漸漸萌生了創造一個設計和生活相輔相成的空間這份想法。「開一間有差異化的咖啡店」是Orisun創業的理念，加上同為設計師太太和烘焙師妹妹的支持，本來在不同縣市的三人，一起聚集回嘉，各自在這個空間發揮自己的長才。身為風和日麗獨立唱片的嘉義唯一展售點，加乘店內有味道的進口經典老件桌椅、簡單卻讓人回味的咖啡甜點，這些特質讓木更咖啡獲得不少在嘉義市尋求演出空間的國內外音樂表演者青睞。&nbsp;木更咖啡將舊的檜木重新設計組合成木框甜點展示櫃，十足地詮釋了「木」的「更」新的概念。同時，將生活中不易觸碰的各種經典設計結合平易近人的甜點、咖啡，讓客人在店裡使用器具後也可以直接買回家，而各樣恰到好處的擺設單品，讓客人在店鋪內的舉足之處都很有意思。優質的器具和環境,木更咖啡的店主Orisun從大學開始就對於經典的設計物品有興趣，除了在宿舍裡擺了EAMES的座椅，也會在網路販售國外老品衣物。工業設計研究所畢業後，漸漸萌生了創造一個設計和生活相輔相成的空間這份想法。「開一間有差異化的咖啡店」是Orisun創業的理念，加上同為設計師太太和烘焙師妹妹的支持，本來在不同縣市的三人，一起聚集回嘉，各自在這個空間發揮自己的長才。身為風和日麗獨立唱片的嘉義唯一展售點，加乘店內有味道的進口經典老件桌椅、簡單卻讓人回味的咖啡甜點，這些特質讓木更咖啡獲得不少在嘉義市尋求演出空間的國內外音樂表演者青睞。&nbsp;木更咖啡將舊的檜木重新設計組合成木框甜點展示櫃，十足地詮釋了「木」的「更」新的概念。同時，將生活中不易觸碰的各種經典設計結合平易近人的甜點、咖啡，讓客人在店裡使用器具後也可以直接買回家，而各樣恰到好處的擺設單品，讓客人在店鋪內的舉足之處都很有意思。優質的器具和環境,嘉義市成仁街189號,600,,886-5-2232288,周二 ~ 周五 11:00–19:00  周六、日 10:30–19:00  周一公休,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/00c81d82bae7f19be4a5e10b80489942.jpg,木更咖啡,,,,,,,1,,2018/12/21 04:39:39
C3_376600000A_000013,藏咖啡,步調緊湊的都市生活，越渴望摻入慢生活當調劑，每到夜晚，想喝一杯咖啡，真有這麼難嗎?藏咖啡老闆小彰秉持著用合理的價格，喝到一杯好咖啡的初衷，選用輕工業風格，白天有明亮的光線照入，將材質點亮成生活裡的風尚優雅，夜晚溫暖的燈光，賦予空間靜謐從容，不多的桌數安排，親手佈置出這間不擁擠、平日下班後也能坐下來好好喝杯咖啡的地方，特別開到晚上11、12點，讓你無論是獨處或是相聚時刻，都能無負擔享受藏咖啡帶來逸趣食光。&nbsp;除了嚴選的咖啡單品，特別搭配上手製甜點，堅持選用簡單的在地鮮乳、當季新鮮水果，做出最純粹安心的味道，樸實的食材選擇，在經過小彰的巧思淬鍊，化身為讓味蕾、感官都驚艷的滋味，從咖啡拿鐵、焦糖瑪奇朵、當季野莓起司蛋糕、泡芙...由輕轉濃的美味節奏，預言了每一日的甜蜜饗宴，最特別的是假日限定、限量手作的彩虹千層蛋糕，繽紛可愛的彩虹色系，讓人不禁少女心大爆發，殺死不少女孩的相機容量，透過年,步調緊湊的都市生活，越渴望摻入慢生活當調劑，每到夜晚，想喝一杯咖啡，真有這麼難嗎?藏咖啡老闆小彰秉持著用合理的價格，喝到一杯好咖啡的初衷，選用輕工業風格，白天有明亮的光線照入，將材質點亮成生活裡的風尚優雅，夜晚溫暖的燈光，賦予空間靜謐從容，不多的桌數安排，親手佈置出這間不擁擠、平日下班後也能坐下來好好喝杯咖啡的地方，特別開到晚上11、12點，讓你無論是獨處或是相聚時刻，都能無負擔享受藏咖啡帶來逸趣食光。&nbsp;除了嚴選的咖啡單品，特別搭配上手製甜點，堅持選用簡單的在地鮮乳、當季新鮮水果，做出最純粹安心的味道，樸實的食材選擇，在經過小彰的巧思淬鍊，化身為讓味蕾、感官都驚艷的滋味，從咖啡拿鐵、焦糖瑪奇朵、當季野莓起司蛋糕、泡芙...由輕轉濃的美味節奏，預言了每一日的甜蜜饗宴，最特別的是假日限定、限量手作的彩虹千層蛋糕，繽紛可愛的彩虹色系，讓人不禁少女心大爆發，殺死不少女孩的相機容量，透過年,嘉義市東區中山路233號,60041,,886-5-2255622,週日 ~ 週四   09:00–23:00 週五、六   09:00–00:00,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/d09d8d9779de99995dd0a466596dd9d4.JPG,藏咖啡,,,,,120.451757,23.4808787,1,,2018/12/21 18:15:14
C3_376600000A_000014,25×40藝文空間,25歲正在台北上班的黃逸蓁，在閱讀了「傷心咖啡店之歌」一書後，想要開一間咖啡店的夢想就這樣萌生了。走過15年的職場生涯後，終於40歲的時候，在嘉義市的中正路完成了夢想。這就是25x40藝文空間兩個數字的命名由來。踏進25x40藝文空間，檜木老屋訴說著他們60年以上的歷史，這也是當黃逸蓁第一眼看到這間老屋時便決定要承租，並花費了三個月的時間進行修繕的原因，挑高沒有隔間的架構，彷彿敞開雙手歡迎任何過路客無意間的拜訪。店內提供的是不定期展覽與販售的文創作品，起因逸蓁就讀研究所時，在探討文創商品時有感許多藝文或是手創人士鮮少有展出作品的機會，因此希望透過提供一個平台可以讓他們的藝文作品能嶄露頭角。除了展售實體商品外，逸蓁也自行策劃各式藝文活動，經常邀請全國知名人士至店舉辦講座、工作坊、音樂會，希望藉由舉辦這些活動促進與活絡嘉義市的藝文交流。&nbsp;店面的檜木老屋在以前與隔壁棟相連，施工的師傅說,25歲正在台北上班的黃逸蓁，在閱讀了「傷心咖啡店之歌」一書後，想要開一間咖啡店的夢想就這樣萌生了。走過15年的職場生涯後，終於40歲的時候，在嘉義市的中正路完成了夢想。這就是25x40藝文空間兩個數字的命名由來。踏進25x40藝文空間，檜木老屋訴說著他們60年以上的歷史，這也是當黃逸蓁第一眼看到這間老屋時便決定要承租，並花費了三個月的時間進行修繕的原因，挑高沒有隔間的架構，彷彿敞開雙手歡迎任何過路客無意間的拜訪。店內提供的是不定期展覽與販售的文創作品，起因逸蓁就讀研究所時，在探討文創商品時有感許多藝文或是手創人士鮮少有展出作品的機會，因此希望透過提供一個平台可以讓他們的藝文作品能嶄露頭角。除了展售實體商品外，逸蓁也自行策劃各式藝文活動，經常邀請全國知名人士至店舉辦講座、工作坊、音樂會，希望藉由舉辦這些活動促進與活絡嘉義市的藝文交流。&nbsp;店面的檜木老屋在以前與隔壁棟相連，施工的師傅說,嘉義市西區中正路554號,60042,,886-905188033,週一、二、週五 ~ 週日   13:30–21:00 週三、四公休,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/3d385079b045bed4b53f87b0cd0fad81.jpg,25×40藝文空間,,,,,120.4466113,23.4789133,1,,2018/12/21 17:50:53
C3_376600000A_000015,Fei Fei 小餐館,「Fei Fei是我的貓咪，為了要紀念牠陪伴我的這些日子，才用牠的名字命名」，充滿思念的語氣，娓娓道來這間餐館命名由來，他是這間餐館的老闆兼甜點師－黃凱傑 。在製造業打轉12年的他，因為興趣緣故而轉戰烘焙業，「因為我很喜歡美食」他靦腆地說道，為了這句話，憑藉這股熱忱學習、上烘焙課，進而成立自己的品牌「Fei Fei Cookie」─在網路上販賣手工餅乾和甜點，更展開客製化的喜餅製作。創立品牌的初衷是堅持自己的烘焙不加任何添加物，要用最純粹的美味感動人心、用最單純的食材觸動味蕾，在小餐館開幕後，這股初衷仍舊延續燃燒，只為讓更多顧客感受到簡單卻真誠的心意。「戀戀巧克和雪花餅是最推薦的產品，雖然用的食材都很頂級，但是價錢卻很平價」，談到自己最拿手的手工餅乾時，黃凱傑滔滔不絕說著，「因為簡單、美味、平價是店內最重要的元素」，他又補充說道，秉持著小餐館三大原則，更能想像他想要這家店帶給顧客的感受物超,「Fei Fei是我的貓咪，為了要紀念牠陪伴我的這些日子，才用牠的名字命名」，充滿思念的語氣，娓娓道來這間餐館命名由來，他是這間餐館的老闆兼甜點師－黃凱傑 。在製造業打轉12年的他，因為興趣緣故而轉戰烘焙業，「因為我很喜歡美食」他靦腆地說道，為了這句話，憑藉這股熱忱學習、上烘焙課，進而成立自己的品牌「Fei Fei Cookie」─在網路上販賣手工餅乾和甜點，更展開客製化的喜餅製作。創立品牌的初衷是堅持自己的烘焙不加任何添加物，要用最純粹的美味感動人心、用最單純的食材觸動味蕾，在小餐館開幕後，這股初衷仍舊延續燃燒，只為讓更多顧客感受到簡單卻真誠的心意。「戀戀巧克和雪花餅是最推薦的產品，雖然用的食材都很頂級，但是價錢卻很平價」，談到自己最拿手的手工餅乾時，黃凱傑滔滔不絕說著，「因為簡單、美味、平價是店內最重要的元素」，他又補充說道，秉持著小餐館三大原則，更能想像他想要這家店帶給顧客的感受物超,嘉義市西區蘭井街246-1號,60047,,886-5-2255123,週一 ~ 週三   11:00–14:30、17:00–21:00 週四公休,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/24484b4ce41c88af0a7d2512ecb090b9.JPG,Fei Fei 小餐館,,,,,120.4468668,23.4772942,1,,2018/12/21 22:59:07
C3_376600000A_000016,黑爾詩健康烘焙,民國78年，在美國的鄧淑玲因為懷孕吃不慣油膩重鹹的食品，而開始了她的研發烘焙之路。回到台灣後，因食安事件頻傳，成立了黑爾詩工作室，提供天然酵母麵包預訂宅配的服務。鄧淑玲堅持自己的麵包需100%天然並搭配當季食材，因擔心半成品可能有食品添加劑，所以餡料也儘可能自行製作，實地參訪小農確保原物料品質。鄧淑玲的做法是採用天然的酸麵團酵母菌群低溫長時間發酵，在沒有任何人工添加劑的情況下，發展出天然風味與口感，店內的每一個麵包都是歷經40多個小時製程的健康養生麵包。因消費者對黑爾詩的肯定，在民國103年，黑爾詩有了實體店面，為提升產品品質更在105年通過ISO 9001認證。儘管天然酵母麵包做法繁複耗時，甚至經常受到氣候的影響，但讓淑玲一路堅持的初衷，就是客人的肯定與支持。天然與健康的養生麵包，是許多愛好健身運動、注重養生的顧客的不二選擇，尤其對於罹患三高的患者也深具吸引力，因為吃了淑玲的麵包，完全不,民國78年，在美國的鄧淑玲因為懷孕吃不慣油膩重鹹的食品，而開始了她的研發烘焙之路。回到台灣後，因食安事件頻傳，成立了黑爾詩工作室，提供天然酵母麵包預訂宅配的服務。鄧淑玲堅持自己的麵包需100%天然並搭配當季食材，因擔心半成品可能有食品添加劑，所以餡料也儘可能自行製作，實地參訪小農確保原物料品質。鄧淑玲的做法是採用天然的酸麵團酵母菌群低溫長時間發酵，在沒有任何人工添加劑的情況下，發展出天然風味與口感，店內的每一個麵包都是歷經40多個小時製程的健康養生麵包。因消費者對黑爾詩的肯定，在民國103年，黑爾詩有了實體店面，為提升產品品質更在105年通過ISO 9001認證。儘管天然酵母麵包做法繁複耗時，甚至經常受到氣候的影響，但讓淑玲一路堅持的初衷，就是客人的肯定與支持。天然與健康的養生麵包，是許多愛好健身運動、注重養生的顧客的不二選擇，尤其對於罹患三高的患者也深具吸引力，因為吃了淑玲的麵包，完全不,嘉義市西區五顯街178號,60094,,886-5-2337318,週一 ~ 週日   10:00–20:00,ChiayiTravel,http://healthbakery.blogspot.tw/,https://travel.chiayi.gov.tw/upload/delicacies/b1bed2f37a66977abeced2f0b666cdfe.jpg,黑爾詩健康烘焙,,,,,120.4448348,23.4870015,1,,2018/12/21 21:30:22
C3_376600000A_000017,活泉人文茶館,近年來嘉義市「檜意森活村」的興起，帶動更多觀光客體驗小都市慢活與悠閒的生活步調。活泉人文茶坊位於檜意森活村入口處，坐擁一片清幽的荷花池景緻。由大同技術學院茶文化與事業經營學程的方教授所成立的活泉人文茶坊，入駐檜意森活村已餘三年，希望提供一個可以讓國內外旅客靜下心來品味台灣高山茶的甘甜、體驗東方茶之美及推廣茶文化的空間。在2014年至2016年間，活泉人文陸續接待了許多外國貴賓，將千百年的茶歷史沖成一壺壺溫熱的茶飲，令賓客感受活泉人文事茶的溫度。踏進活泉人文茶坊，各式精美的茶器、陶藝品溫柔而堅定的座落各自位置，彷彿與世隔絕的君子不染一點俗世灰塵。當目光越過檜木窗櫺，雅緻的荷花池景色凝結了時光焦躁的步伐，引領客人不由自主地落定窗邊木桌，享受高山茶與閒情陪坐的時光。活泉「戀茶食尚」系列茶點，提供手作愛情玫瑰塔、幸福彩虹酥與浪漫蝶豆花茶。店內的搗茶體驗，由自己選定單品茶後，以類似客家擂茶的手法，用,近年來嘉義市「檜意森活村」的興起，帶動更多觀光客體驗小都市慢活與悠閒的生活步調。活泉人文茶坊位於檜意森活村入口處，坐擁一片清幽的荷花池景緻。由大同技術學院茶文化與事業經營學程的方教授所成立的活泉人文茶坊，入駐檜意森活村已餘三年，希望提供一個可以讓國內外旅客靜下心來品味台灣高山茶的甘甜、體驗東方茶之美及推廣茶文化的空間。在2014年至2016年間，活泉人文陸續接待了許多外國貴賓，將千百年的茶歷史沖成一壺壺溫熱的茶飲，令賓客感受活泉人文事茶的溫度。踏進活泉人文茶坊，各式精美的茶器、陶藝品溫柔而堅定的座落各自位置，彷彿與世隔絕的君子不染一點俗世灰塵。當目光越過檜木窗櫺，雅緻的荷花池景色凝結了時光焦躁的步伐，引領客人不由自主地落定窗邊木桌，享受高山茶與閒情陪坐的時光。活泉「戀茶食尚」系列茶點，提供手作愛情玫瑰塔、幸福彩虹酥與浪漫蝶豆花茶。店內的搗茶體驗，由自己選定單品茶後，以類似客家擂茶的手法，用,嘉義市東區共和路199巷4號,60050,,886-5-2712159,週一 ~ 週日   10:00–18:00,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/b37cd39eab2043ea414641725f6ec621.JPG,活泉人文茶館,,,,,120.4560784,23.474971,1,,2018/12/20 15:25:42
C3_376600000A_000018,芬芳園企業社,茶磚，也能造型化？沒錯，在「芬芳園企業社」裡，除了可以客製化茶磚的設計外，也有12生肖茶磚的製作，「因為送禮的話，顧客容易挑選自己或者是對方的生肖」，老闆娘何芬芳對於自己的發想頗為自豪，「而且因為太過精緻漂亮，客人反而都捨不得喝」，話語裡聽得出她對這份事業的驕傲，然而，這一切的成就並非從天而降。多年前一場車禍奪走了老闆的生命，頓時也讓生計陷入困境，因緣際會下接觸了老闆生前熱愛的茶葉，於是讓她至茶行從頭開始學習、摸索，一方面為延續老闆的遺願，一方面也是讓自己有捲土重來的機會。對於傳統技術很講究的何芬芳，堅持自採茶葉、手炒茶及烘茶，並且致力於創新研發，近年來更極力推廣「咖啡葉」。因為何芬芳注重養生、保健，想要讓國人對於咖啡葉有更多的了解與認識，她侃侃而談：「咖啡葉沒有咖啡因，而且泡越久越好喝，不會有任何苦澀，重要的是它還具有保健功效」。除了專注在創新研發上，何芬芳對於嘉義意象的傳達也不遺餘力，,茶磚，也能造型化？沒錯，在「芬芳園企業社」裡，除了可以客製化茶磚的設計外，也有12生肖茶磚的製作，「因為送禮的話，顧客容易挑選自己或者是對方的生肖」，老闆娘何芬芳對於自己的發想頗為自豪，「而且因為太過精緻漂亮，客人反而都捨不得喝」，話語裡聽得出她對這份事業的驕傲，然而，這一切的成就並非從天而降。多年前一場車禍奪走了老闆的生命，頓時也讓生計陷入困境，因緣際會下接觸了老闆生前熱愛的茶葉，於是讓她至茶行從頭開始學習、摸索，一方面為延續老闆的遺願，一方面也是讓自己有捲土重來的機會。對於傳統技術很講究的何芬芳，堅持自採茶葉、手炒茶及烘茶，並且致力於創新研發，近年來更極力推廣「咖啡葉」。因為何芬芳注重養生、保健，想要讓國人對於咖啡葉有更多的了解與認識，她侃侃而談：「咖啡葉沒有咖啡因，而且泡越久越好喝，不會有任何苦澀，重要的是它還具有保健功效」。除了專注在創新研發上，何芬芳對於嘉義意象的傳達也不遺餘力，,嘉義市東區興安街145巷23號,60064,,886-5-2253688,週一 ~ 週日   10:00–18:00,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/eb530f6a313c86a306dd17a62ab48116.JPG,芬芳園企業社,,,,,120.4508711,23.460119,1,,2018/12/21 13:51:45
C3_376600000A_000019,滿冠茶園,在手搖飲料店與日俱增的時代，大多數人喜歡快速、方便帶走的茶飲，卻往往忘記一件事實：一杯好喝的茶，是需要時間沖泡開來的。滿冠茶園的范怡珍熟知這件事實，因此民國103年時在文化路上開設了滿冠茶園，為得就是要親自將自己製的茶泡給消費者喝。怡珍說，喝茶這件事最需要的是面對面交流的平台，她必須透過完整的沏茶過程，讓客人了解店內每一款茶葉的香氣、口感與特色，例如蜜香烏龍的天然果香裡面悄悄偷渡了淡雅的蜜香，青心烏龍濃郁的茶湯在入口之後便為一股清新滑順的泉水，隨著每年每季的氣候不同，同一款茶葉如何因時制宜地變換自身的口味，這些故事都需要透過好幾壺茶的時間慢慢說給客人聽，因此一組客人往往需要一個小時以上的接待，但怡珍卻樂在其中，她說，接待客人的這些時間都堆砌成她開店至今最大的收穫。滿冠茶園的茶葉不追求華美的包裝，只堅持茶葉從自家種植、採摘、烘焙製作、包裝到販售，不能有一個步驟假手他人，光是106年送給SGS,在手搖飲料店與日俱增的時代，大多數人喜歡快速、方便帶走的茶飲，卻往往忘記一件事實：一杯好喝的茶，是需要時間沖泡開來的。滿冠茶園的范怡珍熟知這件事實，因此民國103年時在文化路上開設了滿冠茶園，為得就是要親自將自己製的茶泡給消費者喝。怡珍說，喝茶這件事最需要的是面對面交流的平台，她必須透過完整的沏茶過程，讓客人了解店內每一款茶葉的香氣、口感與特色，例如蜜香烏龍的天然果香裡面悄悄偷渡了淡雅的蜜香，青心烏龍濃郁的茶湯在入口之後便為一股清新滑順的泉水，隨著每年每季的氣候不同，同一款茶葉如何因時制宜地變換自身的口味，這些故事都需要透過好幾壺茶的時間慢慢說給客人聽，因此一組客人往往需要一個小時以上的接待，但怡珍卻樂在其中，她說，接待客人的這些時間都堆砌成她開店至今最大的收穫。滿冠茶園的茶葉不追求華美的包裝，只堅持茶葉從自家種植、採摘、烘焙製作、包裝到販售，不能有一個步驟假手他人，光是106年送給SGS,嘉義市東區文化路 260 號,60044,,886-5-2776577,週一 ~ 週日   14:00–22:00,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/d0417c9c725b8f4fadc385de897f85b8.JPG,滿冠茶園,,,,,120.4489944,23.4828362,1,,2018/12/21 23:41:05
C3_376600000A_000020,卓武咖啡,民國90年，許定燁的父親許峻榮毅然決然結束自家的茶葉生產，在阿里山南端最險峻的卓武山，改種咖啡樹。一開始對於咖啡豆知識一知半解，是位十足的咖啡門外漢，經過五年備嘗艱辛的鑽研、摸索，從農場管理、採豆、炒豆，每個環節許峻榮都事必躬親，為了確保品質，戴著老花眼鏡一粒一粒的篩選著咖啡豆，每日每夜挑著揀著，終於揀選出「國產精品咖啡豆評鑑」全國頭等獎的咖啡豆，將一串串的紅寶石化為卓武山農場的代表作。回憶起父親在這五年期間的辛苦，許定燁說：「那時候曾經累積了2年、快700公斤的生豆賣不出去。」在民國96年，為了協助推廣自家產的咖啡豆，許定燁在嘉義市區開了店，店名就叫「卓武咖啡」，店內除了販售自家農場產的咖啡豆飲品外，隨著時間推移，慢慢增加了甜點、早午餐、咖啡沖煮器具、咖啡禮盒等豐富的品項。即使擁有「全國頭等獎咖啡」的殊榮，許定燁對於店內的咖啡品質依舊不敢怠慢，為能對店內的咖啡進行嚴格把關，繼續學習精進、,民國90年，許定燁的父親許峻榮毅然決然結束自家的茶葉生產，在阿里山南端最險峻的卓武山，改種咖啡樹。一開始對於咖啡豆知識一知半解，是位十足的咖啡門外漢，經過五年備嘗艱辛的鑽研、摸索，從農場管理、採豆、炒豆，每個環節許峻榮都事必躬親，為了確保品質，戴著老花眼鏡一粒一粒的篩選著咖啡豆，每日每夜挑著揀著，終於揀選出「國產精品咖啡豆評鑑」全國頭等獎的咖啡豆，將一串串的紅寶石化為卓武山農場的代表作。回憶起父親在這五年期間的辛苦，許定燁說：「那時候曾經累積了2年、快700公斤的生豆賣不出去。」在民國96年，為了協助推廣自家產的咖啡豆，許定燁在嘉義市區開了店，店名就叫「卓武咖啡」，店內除了販售自家農場產的咖啡豆飲品外，隨著時間推移，慢慢增加了甜點、早午餐、咖啡沖煮器具、咖啡禮盒等豐富的品項。即使擁有「全國頭等獎咖啡」的殊榮，許定燁對於店內的咖啡品質依舊不敢怠慢，為能對店內的咖啡進行嚴格把關，繼續學習精進、,嘉義市西區民生北路194號,60048,,886-5-2225896,週一 ~ 週日   08:00–17:00,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/a1caaecfb09c9ae3e8d67405dbe25250.JPG,卓武咖啡,,,,,120.4464414,23.4787066,1,,2018/12/20 16:23:08
C3_376600000A_000021,新台灣餅舖,民國103年，電影KANO締造了3.4億的票房佳績，在同一年，於竹北光電產業公司擔任日文翻譯的盧雅羚，結束在外十幾年的職業生涯，回到嘉義市，協助自己年邁的爸爸經營家裡的店舖。新台灣餅舖最早可以追溯到日治時期1901年，由日本人吉田秀太郎所經營的「日向屋」，當時曾是日本皇太子來台出巡時的御用點心指定店，日向屋的倩影，在電影KANO裡面被還原了出來。光復過後由盧福接手繼續經營，正式將店鋪更名為「新台灣餅舖」，並且特別聘請了日本和菓子大師新見幸一來店鋪駐點指導，為的是將日向屋的點心一一重現，包含神木羊羹、日式饅頭、浮雪餅等點心，每一樣都延續了日式職人的用心與技藝，每一樣都乘載著日向屋的歷史故事。現在的新台灣餅舖由盧福的第二代、雅羚的父親盧昆常繼續經營，秉持著爸爸盧福「忠於原味、師法自然」的精神，推出了不添加防腐劑、內涵豐富餡料的傳統麻糬，讓饕客一次可以吃到紅豆、花生、芝麻三種內餡，並且配合現代人,民國103年，電影KANO締造了3.4億的票房佳績，在同一年，於竹北光電產業公司擔任日文翻譯的盧雅羚，結束在外十幾年的職業生涯，回到嘉義市，協助自己年邁的爸爸經營家裡的店舖。新台灣餅舖最早可以追溯到日治時期1901年，由日本人吉田秀太郎所經營的「日向屋」，當時曾是日本皇太子來台出巡時的御用點心指定店，日向屋的倩影，在電影KANO裡面被還原了出來。光復過後由盧福接手繼續經營，正式將店鋪更名為「新台灣餅舖」，並且特別聘請了日本和菓子大師新見幸一來店鋪駐點指導，為的是將日向屋的點心一一重現，包含神木羊羹、日式饅頭、浮雪餅等點心，每一樣都延續了日式職人的用心與技藝，每一樣都乘載著日向屋的歷史故事。現在的新台灣餅舖由盧福的第二代、雅羚的父親盧昆常繼續經營，秉持著爸爸盧福「忠於原味、師法自然」的精神，推出了不添加防腐劑、內涵豐富餡料的傳統麻糬，讓饕客一次可以吃到紅豆、花生、芝麻三種內餡，並且配合現代人,嘉義市西區中山路294號,60041,,886-5-2222154,週日 ~ 週四   08:30–21:30 週五、六   08:30–22:00,ChiayiTravel,http://www.newtaiwan-bakery.com.tw/,https://travel.chiayi.gov.tw/upload/delicacies/211818b09d066a2703858240c818ad1d.JPG,新台灣餅舖,,,,,120.4492894,23.4798907,1,,2018/12/21 17:55:58
C3_376600000A_000022,infusion蛋糕紅茶專賣店,對infusion蛋糕紅茶專賣店的店長張嘉宏而言最大的難題是：當我要他指出店內最推薦的餐點。經過外縣市7年的風塵洗滌後，嘉宏在105年回到嘉義市，與認識的甜點師傅賴宜含在嘉義市素有「美街」之稱的小小街道，合開了infusion蛋糕紅茶專賣店。店面口是一大片的玻璃落地窗，交織著白色窗櫺如同畫框般將店內的風景分割成一幅又一幅溫馨靜謐的畫作。踏入畫的世界，舒適的氛圍與音樂漫不經意地在空間裡晃悠，引領著每位客人自然而然的成為藝術作品裡不可或缺的一隅。吧檯甜點櫃裡擺放的每一樣法式甜點，都是宜含結合自己在法國求學經驗與生活上各式的靈感故事，經過一至兩個月的時間研發、創作出來的，宜含將自己過去在學習音樂鍥而不捨、鐵杵磨針的精神，投注在甜點創作上，因此她的甜點樣樣都具備豐富而多樣的美感層次。配合不同的甜點，吧檯的嘉宏會推薦不同的單品茶，店內的茶品從茶葉挑選、沖煮到端給客人，每道程序都經過嘉宏的謹慎把關，將,對infusion蛋糕紅茶專賣店的店長張嘉宏而言最大的難題是：當我要他指出店內最推薦的餐點。經過外縣市7年的風塵洗滌後，嘉宏在105年回到嘉義市，與認識的甜點師傅賴宜含在嘉義市素有「美街」之稱的小小街道，合開了infusion蛋糕紅茶專賣店。店面口是一大片的玻璃落地窗，交織著白色窗櫺如同畫框般將店內的風景分割成一幅又一幅溫馨靜謐的畫作。踏入畫的世界，舒適的氛圍與音樂漫不經意地在空間裡晃悠，引領著每位客人自然而然的成為藝術作品裡不可或缺的一隅。吧檯甜點櫃裡擺放的每一樣法式甜點，都是宜含結合自己在法國求學經驗與生活上各式的靈感故事，經過一至兩個月的時間研發、創作出來的，宜含將自己過去在學習音樂鍥而不捨、鐵杵磨針的精神，投注在甜點創作上，因此她的甜點樣樣都具備豐富而多樣的美感層次。配合不同的甜點，吧檯的嘉宏會推薦不同的單品茶，店內的茶品從茶葉挑選、沖煮到端給客人，每道程序都經過嘉宏的謹慎把關，將,嘉義市東區成仁街179號,60046,,886-5-2270300,週三 ~ 週日   13:00–19:00 週一、二公休,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/5848d59da305c493d08c627a26c624dd.jpg,infusion蛋糕紅茶專賣店,,,,,120.4520577,23.4802819,1,,2018/12/21 21:27:49
